,labels,kor_sentence
2904,0,"핀란드 부동산 투자자인 스폰다는 스웨덴 은행과 100mln 유로, 5년 만기 5mln 신용대출, OKO 은행과 50mln 유로, 7년 만기 50mln 유로에 합의했다고 밝혔다."
2905,0,핀란드 출판사 알마 미디어(Alma Media)는 지난 8월 19일부터 시작된 미디어 그룹 탈렌툼(TTM1V)의 의무 입찰을 11월 16일까지 연장하기로 결정했다고 밝혔다.
2906,0,핀란드 부동산 회사인 스폰다 오이(Sponda Oyj)는 2008년 4월 11일 헬싱키 항구에 부오사리 항만 서비스 센터를 건설할 것이라고 밝혔다.
2907,0,핀라인스는 이번 계약이 핵심 사업에 집중하기 위한 전략의 일환이라고 말했다.
2908,0,"퍼스트 인더스트리얼은 퍼스트 파크 레이크빌에 있는 282,000 평방 피트의 투기 물류 센터와 어포너의 새 건물을 LEED로 지정할 예정이다."
2909,0,이동 후에도 NewPage의 Stora Enso 홀딩은 변경되지 않습니다.
2910,0,"등록 이후 바이오티의 자기자본은 EUR 52,556,678.10이다."
2911,0,"외식 및 소비재 시장은 33개국의 54개 제조 단위와 여러 영업소에서 약 13,000명이 서비스를 제공하고 있다."
2912,0,스톡옵션을 통해 가입한 신주에 대해서는 모든 주주권이 매매대장에 등록된 날부터 개시된다.
2913,0,포르툼은 앞서 발표한 대로 향후 4~5년 내 연간 자본 지출이 8~12억 유로 범위에 이를 것으로 예상하고 있다.
2914,0,포르툼은 TGK-10의 유일한 소유주가 되기 위해 2.7억 유로에 달하는 비용을 지출할 계획이었다.
2915,0,포르툼은 현재 바르샤바 증권거래소에서 상장폐지를 계획하고 있는 회사 내 주식자본 90.2pct와 의결권 94.4pct를 보유하고 있다.
2916,0,"1985년에 설립된 콰트로콘의 고객층은 공공 부문 건설업자, 중앙 무역 회사, 주요 건설 회사들로 구성되어 있다."
2917,0,"2008년 5월 16일 비즈니스 라인에서 5월 15일, Nokia의 두 주요 공급업체인 Aspocomp와 Wintek는 첸나이에서 서쪽으로 45km 떨어진 Sriperumbudur에 있는 Nokia Telecom Park에서 3개월 이내에 운영을 시작할 예정입니다."
2918,0,"F-Secure Internet Security 2010은 웹 서핑, 온라인 뱅킹 및 쇼핑, 전자 메일 및 기타 온라인 활동을 위한 보안 서비스입니다."
2919,0,"F-Secure는 다음과 같이 보고했다: - 2008년 상반기는 개인, 회사 및 조직에 대한 표적 악성 프로그램 공격이 증가하고 있다."
2920,1,"또한, 노바토르 핀란드 Oy는 2008년 5월 23일부터 5월 26일까지 OMX 시장의 기초가 되는 동일한 양의 주식을 직접 보유하기로 증권 대여 계약을 체결하였다."
2921,0,기어는 2004년의 67%에 비해 43%였다.
2922,0,"제네바, 2월 10일 - 핀란드 테로 알토넨이 무선 자원 통제 방법을 개발했다."
2923,0,독일의 혁신센터는 초보자 기업이 서비스 전 영역을 지원할 수 있도록 지원함으로써 기술 활용과 새로운 활동 개발을 지향하는 기업에 집중하는 데 힘을 모은다.
2924,1,핀란드 탐페레에 본사를 둔 Glaston은 성장하고 있는 국제적인 유리 기술 회사입니다.
2925,0,글래스톤의 자체 유리 가공 회사인 탐글라스 유리 가공은 고품질의 안전 유리 제품을 제조하는 업체로 핀란드에서 운영되고 있다.
2926,0,글래스톤의 자체 유리 가공 회사인 탐글라스 유리 가공은 핀란드에서 운영되는 고품질 안전 유리 제품 제조업체이다.
2927,0,"Global Markets Direct의 Pohjola Bank plc - Financial Analysis Review는 Pohjola Bank plc의 심층적인 비즈니스, 재무 분석입니다."
2928,2,GSK는 2008년 11월 다트포드에 있는 사업장을 폐쇄할 것이라고 발표했다.
2929,0,그는 브리티시컬럼비아주와 앨버타주의 공인회계사이자 워싱턴주의 공인회계사이다.
2930,0,1997년 라우타키르자에 입사해 4대 사업 분야 중 하나를 이끌었으며 2001년 사장 겸 CEO로 취임했다.
2931,0,2008년 3월 26일자 릴리스 헤드라인에는 아카시아 자회사가 F-Secure와 규칙 기반 모니터링 기술에 대한 합의 계약을 체결했습니다(F-Secure에 아카시아 기술 라이센스 규칙 기반 모니터링 기술).
2932,1,"핀란드 헬싱키, 2009년 9월 18일 (GLOBE NEWSWIRE ) -- Ixonos Plc는 이바이스킬라에 있는 Ixonos의 사이트와 관련하여 회사의 스마트폰 R&D 서비스를 확장하고 새로운 차세대 스마트폰 디자인 사업부를 설립한다."
2933,0,헬싱키 2010년 5월 19일 - 핀란드 회사인 Leminkainen Oyj (HEL : LEM1S)는 재정 세부 사항을 공개하지 않고 헬싱키 시내 Toolonlahti에 사무실 건물을 지을 것이라고 오늘 밝혔다.
2934,1,헬싱키(Thomson Financial) - M-real은 키로오이로부터 약 13mln유로에 핀란드 키로스코스키에 50MW 규모의 천연가스 발전소와 토지를 매입할 수 있는 옵션을 행사할 것이라고 밝혔다.
2935,0,노키아 지멘스 네트워크(Nokia Siemens Networks)에서 근무한 마지막 직책은 NSN 글로벌 IT의 비즈니스 인사 책임자였다.
2936,0,현재 그녀의 직책은 슈톡만의 국제 백화점 이사이다.
2937,0,NetApp에서는 전략적으로 브랜드를 카테고리에 재배치하고 주요 글로벌 재출시 작업을 수행했습니다.
2938,0,"혼카라켄은 또 어제 B시리즈 주식 88,500주를 주당 2.9유로에 주요 직원들에게 매각하기로 결정했다."
2939,0,"혼카라켄은 또 어제 B시리즈 주식 88,500주를 주요 직원들에게 주당 2.90유로에 매각하기로 결정했다."
2940,0,hu는 선택된 책들에 대해 25%에서 50% 사이의 추가 할인을 제공할 것이다.
2941,0,필요한 경우 페리 연결 및 호텔에 대한 추가 정보도 제공합니다.
2942,0,현재 모론과 비팅을 관리하고 있는 이고르와 올레크 얀코프가 일단 지분 25%를 보유하게 된다.
2943,0,브라우저가 폰 서버에서 생성한 이미지 데이터는 비트맵 이미지로 변환되어 디스플레이를 위해 핸드셋으로 전송됩니다.''
2944,0,이 프로젝트의 시행은 핀란드 회사인 YIT가 투자 펀드인 에블리 부동산 투자 러시아(EPI)와 함께 수행할 것이다.
2945,0,"2006년, EUA의 4억 5천 2백만 톤의 CO2(EU 허용량, EU의 배출량 기준)가 시장가치에 따라 거래되었다."
2946,0,2007년 Talentum은 2007년 4월 27일 금요일에 1분기(1~3월) - 2007년 7월 20일 금요일에 2분기(4~6월) - 2007년 10월 26일 금요일에 3분기(7~9월) 중간 보고서를 공개할 예정이다.
2947,0,"2008년, 철강 산업은 화물 운송량의 64%를 차지한 반면, 에너지 산업은 28%, 기타 산업은 8%를 차지했다."
2948,0,에스토니아 상장 해운회사 탈링크는 경제부 장관에게 보낸 서한에서 2010년 항만 이용료 15% 인하를 받을 수 있도록 승인을 요청하고 있다.
2949,0,삼포의 이사회 의장 비욘 왈루스는 파이낸셜타임스(FT)와의 최근 인터뷰에서 P&C가 확실히 매물로 나왔으며 가격이 850억 크로네로 책정됐다며 이전의 진술을 확인했다.
2950,0,10월 28일 발표에서 피브는 두 사업이 클리프톤과 스톡홀름 엔트레프레나드라는 브랜드로 계속 진행될 것이라고 말했다.
2951,2,"또한 추후 공고가 있을 때까지 29명의 직원을 추가로 해고할 수 있으며, 필요한 경우 전체 직원을 단기간 동안 해고할 수 있다."
2952,0,또한 MID는 항상 온라인 상태이며 전체 인터넷 검색을 가능하게 합니다.
2953,0,또한 계약은 폴럼의 유출물 처리 공장의 변경을 포함한다.
2954,1,추가로 이번 계약에는 마리티엄푸드 AS가 향후 Sandanger AS에 대한 보유 비중을 51%까지 높일 수 있는 콜옵션도 포함되어 있다.
2955,0,이번 계약과 관련해 디지아는 노키아 출신 19명을 오슬로와 미국 실리콘밸리에서 고용할 예정이다.
2956,0,현재 그의 자리에서 맨티는 1996년부터 일했다.
2957,0,"이 그룹의 최근 재무 결과에 따르면, 2006년 9월까지 포텀은 39.3 TWh의 전기를 생산했는데, 2005년 같은 기간의 38.0 TWh와 비교된다."
2958,0,2010년 1/4분기 재무제표에 티쿠릴라는 영업이 중단된 것으로 보고되었다.
2959,0,오케이오뱅크는 2006년 4분기 은행투자서비스의 운영환경이 2006년 1~9월과 비슷한 수준을 유지할 것으로 전망했다.
2960,0,그동안 CEO의 임무는 서포 란타카리 아우토텍 부사장이 맡게 된다.
2961,0,소결공장에서는 석회암과 코크스바람을 철광석 농축액과 섞어 덩어리로 만들거나 소결시켜 용광로에서 제철 원료로 사용한다.
2962,0,이렇게 해서 업계의 출발점이 소비자들의 요구였다.
2963,0,총 3000대 이상의 감시 카메라가 다양한 요구에 따라 처리되고 관리될 것이라고 회사측은 말했다.
2964,0,"그룹 제품의 60%가 폴란드와 발트해 국가들에서 만들어지기 때문에, 물량면에서 볼 때, 그 초점은 이미 핀란드 밖에 있다."
2965,0,"핀란드 오울루에 본사를 둔 인셉티브는 핀란드, 에스토니아, 인도에 약 750명의 직원을 두고 있는 전자제품 제조업체이다."
2966,0,불능계약제조()는 핀란드의 불능기업의 자회사이다.
2967,0,카테고리별 회사 및 브랜드 공유 데이터와 유통 채널 데이터를 포함합니다.
2968,0,"인디고와 소몬콤은 377,000명의 구독자를 제공하며 2007년 5월 현재 약 27%의 시장 점유율을 차지하고 있다."
2969,0,현재 글로벌 리서치 & 데이터 서비스(Global Research & Data Services)는 아시아의 시멘트 시장에 대한 몇 가지 시장 분석을 발표할 예정이다.
2970,0,"Nokia의 Intellisync Wireless Email은 사무실 밖에 있는 동안 사용자를 이메일, 캘린더, 연락처, 메모 및 작업 목록으로 연결하는 모든 기능을 갖춘 무선 이메일 솔루션입니다."
2971,0,투자 관리 및 투자자문 서비스는 회사의 유일한 사업 라인입니다.
2972,0,투자는 공개되지 않는다.
2973,0,제품 개발에 대한 투자는 6.0 mln 유로 ($ 8.8 mln)였다.
2974,0,ISMS는 재무 결과를 공개하지 않고 있다고 이 신문은 전했다.
2975,0,"또한 2001년 바흐토가 제공한 신발 프레스 서비스뿐만 아니라 새로운 장비 설치, 교육 및 시동 서비스도 포함된다."
2976,1,"현재 약 750명의 직원을 고용하고 있으며, 2007년 말까지 직원 수가 1,000명에 이를 것으로 예상하고 있다."
2977,0,그녀가 자문역할을 맡게 될 것이라는 것이 회사의 이사회와 합의되었다.
2978,0,또한 CapMan 경영진의 지원을 받는 CapMan 이사회에 자리를 잡는 과정에 있습니다.
2979,0,그것은 또한 사용자들이 MS Exchange에서 그들의 이메일 계정에 접근할 수 있도록 하는 메시지 서비스를 며칠 안에 시작할 예정이다.
2980,0,AC 닐슨의 2008년 자료에 따르면 이 회사는 에스토니아에서 두 번째로 큰 육류 가공 회사이다.
2981,0,그것은 2011년까지 온라인화될 것으로 예상된다.
2982,1,"핀란드와 해외에서 각각 15.7%, 24.8% 증가한 700만 유로와 420만 유로로 러시아의 40% 성장에 힘입었다."
2983,0,그런거 아냐.
2984,0,감사인은 청구서에 따라 변제받기로 했습니다.
2985,0,그것은 8월 22일에 1년 동안의 결과를 보고할 것이다.
2986,0,"연간 용량은 약 10,000 MW이다."
2987,1,글라스톤 테크놀로지스의 주요 사업 분야인 글라스 기계 그룹은 유리 가공 기계 분야의 글로벌 시장 선두주자이다.
2988,0,AC 닐슨의 2008년 자료에 따르면 그것의 시장 점유율은 6퍼센트이다.
2989,0,"제품 포트폴리오는 수확기, 포워더, 수확기 헤드, 크레인 및 적재기로 구성됩니다."
2990,0,재니스 아르비단스 YIT 셀트니치바 최고경영자(CEO)는 회사가 주택과 부동산 개발 시장에 집중하고 있다고 말했다.
2991,0,"제더 베타 테스터 어 엘트 코스텐로스는 모나테 랑 업데이트와 라우트 고유어 아우세이지 다 M+gl글리치케이트, 다이 피날레 버전 zu beinflussen."
2992,1,그러나 일자리는 핀란드에서 이전되지 않을 것이다.
2993,0,공동조달은 이후 발트해 국가 공장으로 확대될 예정이다.
2994,0,"Jon Risfelt는 이전에 유럽, Ericsson, SAS, 아메리칸 익스프레스 카드 및 여행 부문과 Nyman & Schultz(최고경영자), Vodafone Swedwin(최고경영자), Gambro Repal Products(최고경영자)에서 운영 임원직을 역임했습니다."
2995,0,"칼레바 쿠스타누스 오이(기업 ID 0187274-0)는 2009년 8월 10일 알마 미디어 주식 4,458,000주를 취득했다."
2996,0,카르피넨은 핀란드 시장에서 통합 추세가 지속될 것으로 예상했다.
2997,1,카우핑은 2007년에 인쇄 용지의 가격이 크게 오를 것으로 예측했다.
2998,0,카우핑은 핀란드계 스웨덴인 스토라 엔소가 독일 라이홀츠에 있는 제분소를 폐쇄할 것이라고 예측했다.
2999,0,케미라의 주가는 16.66달러에 마감되었다.
3000,1,KESKO FOOD LTD PRESS RELEASE 04.01.26 AT 13.00 Kesko Food Ltd는 100개의 새로운 K-Food 소매점을 모집하기 위한 주요 TV 캠페인을 시작하고 있습니다.
3001,0,"Kesko는 북유럽과 발트해 국가, 러시아, 벨라루스에 약 2,000개의 체인점을 가지고 있다."
3002,0,Kirsi Rantanen은 이전에 HK Ruokatalo의 가금류 사업의 개발 이사였습니다.
3003,0,"Koduextra는 핀란드 비식품 센터 KY, 루카스 OY, 스캔투카 OY가 운영하는 11개의 소매 체인을 운영하고 있다."
3004,0,"코프의 시장 점유율은 23.4%, 카르후는 21.4%였다."
3005,0,L+에넨테하트의 푸드 사업부는 아페티 냉동식품과 잼스와 아페티 피쉬의 두 가지 전략 사업부로 재편되었다.
3006,0,지난해에는 부동산 개발회사인 리얼프로직티오이를 인수해 캡맨의 부동산 활동을 조언하기도 했다.
3007,0,이후 약 150채의 핀란드제 주택이 이 지역에 지어질 예정이다.
3008,0,레밍크+아이넨은 1920년에 지붕을 씌우는 펠트 제조를 시작했고 1930년대에 아스팔트를 생산하기 시작했다.
3009,0,바이오히트의 다른 모든 기계식 피펫터와 마찬가지로 프롤라인 플러스도 CE-IVD 마크가 부착되어 있으며 3년 보증이 제공됩니다.
3010,0,런던 (AFX) &shy; 테스트 및 검사 회사인 인터텍 그룹 PLC는 자사의 상업 및 전기 부문이 핀란드 소재 회사인 Natlabs Oy를 Eteplan Oyj로부터 현금 1.3mln유로에 인수했다고 밝혔다.
3011,0,라우드아이는 2.56달러 오른 4.33달러 노키아에 10센트 내린 19.46달러에 노키아를 6000만달러에 인수했다.
3012,0,(대변인은 WWD에 옷과 집 장식이 50대 50으로 혼합될 것으로 예상한다고 말했습니다. )
3013,0,(ADP 뉴스) - 2008년 12월 11일 - 핀란드의 전력 공급 솔루션 공급업체인 Efore Oyj (OMX : EFO1V)는 헬싱키 공과대학교에 기술 연구 및 개발 연구소를 열었다고 어제 밝혔다.
